"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"3c1fcf19c59c422cece961770745666b","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_mori"
"4040f9127b2af8196110e7eab318da46","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Stachybotryaceae","g__","s__"
"40c1b0c552bba2733fc610699a4de9c5","k__Fungi","p__","c__","o__","f__","g__","s__"
"447ec1941c42a2296913ac6e63f93e10","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"44b557f9637c955bd567d706a731d709","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Thelephorales","f__Thelephoraceae","g__","s__"
"4536ddb7b58e6b069cec14191f941f8b","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporales_fam_Incertae_sedis","g__Pleosporales_gen_Incertae_sedis","s__Pleosporales_sp"
"4583aa9cc69ed296fdb3ce18d4a098e1","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"45f8c36362b7fc998f569944feabab2a","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Talaromyces","s__Talaromyces_assiutensis"
"49bb55402c77603ee7b6c660c1f50f33","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"4aa45b56976285fa312cdca95ecc9d47","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Luteomyces","s__Luteomyces_trichodermoides"
"4ee683b23f95453f7830286366a36680","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"4feaaa53319a15172e44aac02088f805","k__Fungi","p__","c__","o__","f__","g__","s__"
"51bbf47bcefbaebcabebfffb18035ef1","k__Fungi","p__","c__","o__","f__","g__","s__"
"520182f74e9dfd8d8421ded5f0a42a20","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"59722ebdabdd6d1279b6ba1795a7729f","k__Fungi","p__","c__","o__","f__","g__","s__"
"5a50517585d0a7f9bfd8662439c925c0","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"5e92711cd1a46bf58045010af2d2aadf","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Capnodiales_fam_Incertae_sedis","g__Capnodiales_gen_Incertae_sedis","s__Capnodiales_sp"
"61f52f68e01cc57110388169b3cdf80c","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"62a26d5ab2544591263f137afede3f5b","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"64209f764dbfca360b456b277f787110","k__Fungi","p__","c__","o__","f__","g__","s__"
"66c561a8d9624d9e730c61ae781120e2","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Piskurozymaceae","g__Piskurozyma","s__Piskurozyma_taiwanensis"
"6c0649c1a6f138679e02361bdb528936","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__","s__"
"6d2d6d762732a3acbc53fdbb9931b204","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporales_fam_Incertae_sedis","g__Pleosporales_gen_Incertae_sedis","s__Pleosporales_sp"
"70f3fcf8d5e914a5480f4545b1aa4424","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Glomerellales","f__Plectosphaerellaceae","g__Plectosphaerella","s__"
"759a0f14884b9efc43c6687940907e06","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Myxotrichaceae","g__Oidiodendron","s__Oidiodendron_majus"
"7813aa579814ae0a5e3a1244695638fb","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Melanommataceae","g__Pseudostrickeria","s__Pseudostrickeria_rosae"
"796dcb847798b69e413e84c6aa1c67a0","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"7ef3a281ee274991f9fd65905d24d420","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Pyrenochaetopsis","s__Pyrenochaetopsis_tabarestanensis"
"80cf365f6c5e0a9ca1eb8d0c6da95b80","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"81731f03cdedb5b1b6514c3bc95c9784","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Herpotrichiellaceae_gen_Incertae_sedis","s__Herpotrichiellaceae_sp"
"820c7486da81114fe4e4ef8cf03bf00c","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Caliciales","f__Physciaceae","g__","s__"
"85b7a3ac4ede2a1398cb6718c57b5d91","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Rhytismatales","f__Rhytismataceae","g__Lophodermium","s__Lophodermium_seditiosum"
"87ca14b526a6553c5bfb53c9803276e3","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Trichomeriaceae","g__Trichomerium","s__Trichomerium_syzygii"
"880ee13a5daa914f3fd5f64852af0923","k__Fungi","p__Chytridiomycota","c__Spizellomycetes","o__Spizellomycetales","f__Powellomycetaceae","g__Powellomyces","s__Powellomyces_sp"
"8b9193f8c6400f005ba3fa67715c8309","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_pseudolambica"
"8ce3c3d69273d12500e2d73c0412ea42","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"8fe565f581f84d15b0afa30cc9a785d1","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Sirobasidiaceae","g__Fibulobasidium","s__Fibulobasidium_inconspicuum"
"91014b9e2f9e93cc706511d09ed1f3bf","k__Fungi","p__Chytridiomycota","c__Rhizophydiomycetes","o__Rhizophydiales","f__Rhizophydiales_fam_Incertae_sedis","g__Rhizophydiales_gen_Incertae_sedis","s__Rhizophydiales_sp"
"9111b7a86d77fabcbb7c1718991a0b72","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__","g__","s__"
"911a20900e387492788012829ad69a17","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_nygamai"
"9493522e6b048080295fc5fb7706e8e0","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Phanerochaetaceae","g__Phanerochaete","s__Phanerochaete_laevis"
"97dc21b51f0763125efaca348ee9ca34","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymosphaeriaceae","g__Tremateia","s__Tremateia_chromolaenae"
"9c7dc795a6b1f5f4fa3f64736f511e1f","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiales_fam_Incertae_sedis","g__Cystodendron","s__Cystodendron_sp"
"9ee39c0bb46060226fac0600c95c89d8","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Acidotalaromyces","s__Acidotalaromyces_lignorum"
"9f3b4904dbc901f7876b0eaad247ed77","k__Fungi","p__Rozellomycota","c__Rozellomycota_cls_Incertae_sedis","o__Rozellomycota_ord_Incertae_sedis","f__Rozellomycota_fam_Incertae_sedis","g__Rozellomycota_gen_Incertae_sedis","s__Rozellomycota_sp"
"a1de2eb45face21c2c782353c067faf7","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Thelebolales","f__Pseudeurotiaceae","g__","s__"
"a24cf5cb549abc2718ebadbd829559f4","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"a3672f261f33359e976cf82c6fdb990c","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Dioszegia","s__Dioszegia_hungarica"
"a3e3bb3784dfee3527374453fb4557b4","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__","g__","s__"
"a49fcd5138e94d8ec5e0824da2078ea3","k__Fungi","p__","c__","o__","f__","g__","s__"
"a94061b6292479f2c73acca53f40b290","k__Fungi","p__","c__","o__","f__","g__","s__"
"a9972d3170b80152cf88bfaa24278a10","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Lachnocladiaceae","g__Gloiothele","s__Gloiothele_citrina"
"a997333a573dd2e0a5e029b2cc7d10a1","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Talaromyces","s__"
"a9dca474865f53c62c016eab4d2bf0fb","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"aa690e02fb73d52753d785cbadd2711f","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"ab904f0e679d08de58113b8eb7033001","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__","s__"
"ada09337842ae9c86201a15148242e4e","k__Fungi","p__","c__","o__","f__","g__","s__"
"afb6a51df59ac76ed483ec00abf411ba","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Schizoporaceae","g__Xylodon","s__Xylodon_nespori"
"b1672de37729ff06361619178271c531","k__Fungi","p__","c__","o__","f__","g__","s__"
"b33cf935b4a6fe0020de26ece5b398d2","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"b435aa1a7c6526249a269c05bc5a0d77","k__Fungi","p__","c__","o__","f__","g__","s__"
"b57a8a02f8be9ec3f323286b2c78cbc7","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Inocybaceae","g__Inocybe","s__Inocybe_leochroma"
"b9da0e9f3de9b4c4a4af27fc30f1f522","k__Fungi","p__","c__","o__","f__","g__","s__"
"bb5cd9d6b983f4aa54100d39f199d3c5","k__Fungi","p__","c__","o__","f__","g__","s__"
"bb875108aa62dc41d2668f4593842865","k__Fungi","p__","c__","o__","f__","g__","s__"
"bd8ed78d5467acaebda50654f7d305a2","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Cystofilobasidiales","f__Mrakiaceae","g__Udeniomyces","s__Udeniomyces_sp"
"be8e31c1badacd62167d07d9107d63ef","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__","f__","g__","s__"
"bfe6e95ca267c28246e41870e588add0","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"c0261ea61cfda7914fc17a3b65329c04","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Trichomeriaceae","g__Trichomerium","s__Trichomerium_dioscoreae"
"c31381f61a5cb6252437a50c27247f22","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"c6200ef2accaf34d3529eab5f7096a5e","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales","f__Lecanoraceae","g__Lecanora","s__Lecanora_pulicaris"
"c6751be19edaf2ea3555c65598b6c466","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Cantharellales_fam_Incertae_sedis","g__Cantharellales_gen_Incertae_sedis","s__Cantharellales_sp"
"c7d7bf9ff99af052f2842dcf0c8edf27","k__Fungi","p__Basidiomycota","c__Wallemiomycetes","o__Wallemiales","f__Wallemiaceae","g__Wallemia","s__Wallemia_muriae"
"c873f2c6059c46ffaad542c7f51ee6f3","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Exserohilum","s__Exserohilum_gedarefense"
"ccc2aade0e437698663f06e9e970bab0","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycopsidaceae","g__Saccharomycopsis","s__Saccharomycopsis_synnaedendra"
"cd58461823abe3ba47d5b13b85788afe","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Rhodotorula","s__Rhodotorula_sp"
"cff54d3860c7a767113a040bb2a74f02","k__Fungi","p__","c__","o__","f__","g__","s__"
"d0c4ec9ab80d700458981ad74b1a87a5","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Trichosporonales","f__Trichosporonaceae","g__Apiotrichum","s__Apiotrichum_chiropterorum"
"d2c590f6f9b6c5f3430072d6dfc4976a","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Lycoperdaceae","g__","s__"
"d9d22857dbdec37b045b228b3355a9f7","k__Fungi","p__","c__","o__","f__","g__","s__"
"d9d61ce8d613009cc9b86f6dfe7d19db","k__Fungi","p__","c__","o__","f__","g__","s__"
"db4445aae6488e623e650a04d86dbd0c","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Gnomoniaceae","g__Plagiostoma","s__Plagiostoma_sp"
"db5292db8f88a2c5201109c76d70d9eb","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Clavariaceae","g__Clavaria","s__Clavaria_sp"
"db90bdfedf228a80b7a44bfcb026ff0d","k__Fungi","p__","c__","o__","f__","g__","s__"
"e2e84c108c0439bea9f6ccaca7b76f1d","k__Fungi","p__","c__","o__","f__","g__","s__"
"e5769cfda145f841d7818145cdae6c9f","k__Fungi","p__","c__","o__","f__","g__","s__"
"e6f8d5a394fc8e7e5e34dbf5696e4eb2","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Ophiostomatales","f__Ophiostomataceae","g__Sporothrix","s__"
"edda54bc408e110282479a954001bee6","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Neodevriesiaceae","g__Neodevriesia","s__Neodevriesia_sp"
"ee2566f3b2b387ad0596ac259fcf8af1","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Cortinariaceae","g__Cortinarius","s__Cortinarius_umbrinobellus"
"f02b834636c763bd9ea92c5c07cb2327","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Nectria","s__Nectria_diminuta"
"f4045fa64ee60f1fec643d0eee56fa48","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"f7fef106a50bab2176b993a25fe50664","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__"
"fa370f276ca85ea62d6436a6f49b8fd6","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Tympanidaceae","g__Vexillomyces","s__Vexillomyces_palatinus"
"fac8a8fe8d4dc4d8d887157dc90e912d","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"fe7ef9afa12f8f4d6cec638d9c516872","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__"
"020795b7b81621ddda6f4618366f4ce6","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Ilyonectria","s__Ilyonectria_sp"
"03b37b610d64bab60c157ee73eae85eb","k__Fungi","p__","c__","o__","f__","g__","s__"
"0648d25b67f27ad53488a40ceaf49b7f","k__Fungi","p__Rozellomycota","c__Rozellomycota_cls_Incertae_sedis","o__Rozellomycota_ord_Incertae_sedis","f__Rozellomycota_fam_Incertae_sedis","g__Rozellomycota_gen_Incertae_sedis","s__Rozellomycota_sp"
"072244031d1ccbdb4337d709e0a71507","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Trichomonascaceae","g__Trichomonascus","s__Trichomonascus_vanleenenianus"
"0b0b073a4cadfb20c254b99de82fd6c6","k__Fungi","p__","c__","o__","f__","g__","s__"
"0dd6158f225b2545f47750431c574ae8","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"10435823a9d85b399e46dd596b35c031","k__Fungi","p__Ascomycota","c__Pezizomycotina_cls_Incertae_sedis","o__Pezizomycotina_ord_Incertae_sedis","f__Pezizomycotina_fam_Incertae_sedis","g__Pezizomycotina_gen_Incertae_sedis","s__Pezizomycotina_sp"
"11070df687e0e62e831600f7ba447f65","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Naganishia","s__Naganishia_randhawae"
"11bffc036c793f1fbdf54d347728c471","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"18332144c11e72be3119f8db56614c3b","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Naganishia","s__"
"18f64df89387104f2c2fd6c4a9c2c440","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Ophiocordycipitaceae","g__Purpureocillium","s__Purpureocillium_lilacinum"
"207260d3f58cf78a5edc784ac489038c","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__Penicillium_coffeae"
"27390e64af6918ea4dd8372cc3c63949","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Neodevriesiaceae","g__Neodevriesia","s__"
"282cfa91c79fe38d013b3183373895de","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Cordycipitaceae","g__Gamszarea","s__Gamszarea_microspora"
"2a4528d954f7090009bb17dbb8ebf963","k__Fungi","p__","c__","o__","f__","g__","s__"
"2c4f343daa6ffd2c9311c6a611301018","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"2df1e062ae6aa854bbc479288a429585","k__Fungi","p__","c__","o__","f__","g__","s__"
"310156e8645054dd5285d9a109f37806","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__","s__"
"3166466cb47af49a917b432326c1ab81","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"35e7301c0d078de5482a2f8a64efc602","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"363d0a0aeed049801729f2824d970737","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"36c03b6329f6ad0eb84366d3752e73a3","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Naviculisporaceae","g__Pseudorhypophila","s__Pseudorhypophila_marina"
"399385adce1d808b7247ec0a8a91fcb3","k__Fungi","p__","c__","o__","f__","g__","s__"
"39b39bf2f505576a840f88cd82c4b9d2","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Thelebolales","f__Pseudeurotiaceae","g__","s__"
"3adcd0e51dee8beabf9815d7d1e42cf5","k__Fungi","p__Ascomycota","c__Orbiliomycetes","o__Orbiliales","f__Orbiliaceae","g__Arthrobotrys","s__Arthrobotrys_sp"
"3e8ffe4d43361ebf1407ebcb12bdbb12","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Atractosporales","f__Conlariaceae","g__Conlarium","s__Conlarium_sp"
"4207646cae1a4c91943614bad180822b","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__","s__"
"420ebd88044cad8d4f9fa8dd0e754f75","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"43060b54d5a8bb6fbc98a388ad93ae4f","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Dictyosporiaceae","g__Pseudocoleophoma","s__Pseudocoleophoma_polygonicola"
"476a73c16b0b4f24725933a126623370","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Lasiosphaeriaceae","g__Schizothecium","s__Schizothecium_sp"
"4f5e2ed11a80cefa06a71dde86207f01","k__Fungi","p__","c__","o__","f__","g__","s__"
"5015804788603cf50dd7295590cac745","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Neosetophoma","s__"
"54998a3b945d4947bf51bca0f4462bf8","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__","g__","s__"
"558939c214f64a63b37c2942ed0754fd","k__Fungi","p__","c__","o__","f__","g__","s__"
"5921eab3447c3be5ce878866adc3c72c","k__Fungi","p__Basidiomycota","c__Malasseziomycetes","o__Malasseziales","f__Malasseziaceae","g__Malassezia","s__Malassezia_restricta"
"61e510c80a15827e3f3822215bf06138","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Remersonia","s__Remersonia_thermophila"
"6269c63a3bdb25475213145b000ad099","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Hypoxylaceae","g__Hypoxylon","s__Hypoxylon_rubiginosum"
"63aaa2ada3f31ee5a17b6c7343d7925a","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__Vishniacozyma_insularis"
"64ec61a9138d80df93a36a6fd2a9d834","k__Fungi","p__","c__","o__","f__","g__","s__"
"6a35b093c150a00dd0c2656b86e78030","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"7029568b16228f727ad2a3d4e5079894","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetaceae","g__Zygosaccharomyces","s__Zygosaccharomyces_gambellarensis"
"7345eebcb2e5ff58228deab22fd0adb2","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Rhynchogastremataceae","g__Rhynchogastrema","s__"
"7457ea787fc8d9ce885c0ee858396a0e","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Piskurozymaceae","g__Piskurozyma","s__Piskurozyma_taiwanensis"
"7549f25772cffcbd0a6bb5bfbfe9e112","k__Fungi","p__","c__","o__","f__","g__","s__"
"76855e9251a07db7e4d7ed2eb9ef62ea","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"7726c1984bccc11994063e79befaaf2a","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__","f__","g__","s__"
"779640a2d007e36f13b015a3cfc5a3bc","k__Fungi","p__","c__","o__","f__","g__","s__"
"7b9522f3637880d15d70ef8d95bb1f89","k__Fungi","p__","c__","o__","f__","g__","s__"
"7d06e7ad0935a13c063c2cb56275a265","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Coniothyriaceae","g__Coniothyrium","s__"
"7dc5791c2f75b64a02fcc2e0c990bac3","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Calcarisporium","s__"
"7e4c32e8e316c7b2de8d8bce1408cc85","k__Fungi","p__","c__","o__","f__","g__","s__"
"7eec223f4a9d05e0715ff67a5e0d5f40","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Starmerella","s__Starmerella_davenportii"
"80264981b16c96f35dab6ec3d6a30a86","k__Fungi","p__","c__","o__","f__","g__","s__"
"817552fe187d3bf395b3305f64656a29","k__Fungi","p__","c__","o__","f__","g__","s__"
"863effbc8dde4406bd30effef337b142","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"899359208c7ade751a42ad22ecb0118e","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina","s__Taphrina_letifera"
"89b3f1437738b2c83b5a115498d1c3ee","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Debaryomycetaceae","g__Kurtzmaniella","s__Kurtzmaniella_quercitrusa"
"8c18311980ecc4d8c32e90aa22e096ee","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"8c8cfff6e64887aa6b963d60cb779c35","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_nygamai"
"8cc43e58457941f021d36f556fd9afa1","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_duobushaemulonis"
"8d88a3710f8c1f970f659ad344272567","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__","s__"
"8da514432c7d481b61044f6cd9d94d72","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Rhynchogastremataceae","g__Papiliotrema","s__Papiliotrema_terrestris"
"8eaa725f0ad367c2e1c937b6a55f7cef","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_fam_Incertae_sedis","g__Acremonium","s__Acremonium_charticola"
"8fd6156f23417c5d3c1a78f9e23373be","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Amphisphaeriales","f__Pestalotiopsidaceae","g__","s__"
"92c8887be0e752594c656e669450af11","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Thelebolales","f__Thelebolaceae","g__Thelebolaceae_gen_Incertae_sedis","s__Thelebolaceae_sp"
"9377500d2876b76c7f20b88780666b6e","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"959eef88eac31d03f44c083333702a41","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Irpicaceae","g__Irpex","s__"
"96fbc24842c62dc77dcb20685e1796b5","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetaceae","g__Torulaspora","s__Torulaspora_indica"
